"ensembl_gene_id","external_gene_name","description","gene_biotype","baseMean","log2FoldChange","lfcSE","pvalue","padj","diffexpressed","delabel"
"ENSG00000225267","RPL8P2","ribosomal protein L8 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17220]","processed_pseudogene",33.8921378715854,10.8897466209463,3.0923227523526,2.49718793857595e-12,2.304735180157e-11,"UP",NA
"ENSG00000226580","RPL39P40","ribosomal protein L39 pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:35823]","processed_pseudogene",23.2030685401732,10.1817640501719,3.09972091526964,1.28665099435758e-09,9.21247292235796e-09,"UP",NA
"ENSG00000229007","EXOSC3P1","exosome component 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33989]","processed_pseudogene",36.356461680197,11.018125726772,3.09386590671558,7.23142132780767e-13,7.00350110488221e-12,"UP",NA
"ENSG00000231514","CCNQP2","CCNQ pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38436]","processed_pseudogene",32.5355973337633,10.8156128365269,3.09167476027005,4.98699032049405e-12,4.48199060579083e-11,"UP",NA
"ENSG00000234883","MIR155HG","MIR155 host gene [Source:HGNC Symbol;Acc:HGNC:35460]","lncRNA",19649.5671679114,-12.1753876288821,0.804958088667722,5.72083578421945e-52,4.05936811481747e-50,"DOWN",NA
"ENSG00000254709","IGLL5","immunoglobulin lambda like polypeptide 5 [Source:HGNC Symbol;Acc:HGNC:38476]","protein_coding",591.205211841193,-11.7857631497072,3.18049902321373,3.90764536932729e-13,3.88498048004328e-12,"DOWN",NA
"ENSG00000269220","LINC00528","long intergenic non-protein coding RNA 528 [Source:HGNC Symbol;Acc:HGNC:26875]","lncRNA",537.691541475832,-11.6708583123386,3.13852877469058,1.01479884546683e-13,1.06041448214885e-12,"DOWN",NA
"ENSG00000277013","SUNO1","S-phase upregulated non-coding 1 [Source:HGNC Symbol;Acc:HGNC:55385]","lncRNA",21.9709066358674,10.0765210459309,3.10117324717338,2.72241075977002e-09,1.88475610117995e-08,"UP",NA
"ENSG00000278195","SSTR3","somatostatin receptor 3 [Source:HGNC Symbol;Acc:HGNC:11332]","protein_coding",1807.93703895121,-11.0290647314457,1.41587233028667,2.06710562822998e-14,2.26307901291481e-13,"DOWN",NA
"ENSG00000282851","BISPR","BST2 interferon stimulated positive regulator [Source:HGNC Symbol;Acc:HGNC:51290]","lncRNA",815.689142428984,-12.3206108288472,3.25159253341843,4.89690559652547e-14,5.23231512743281e-13,"DOWN",NA
